Vehicle_States.lateral_vel_wrt_road,Vehicle_States.longitudinal_vel_wrt_road,Vehicle_States.roll_angle,Vehicle_States.yaw_angle,driving_machine_monitor.path_x,driving_machine_monitor.path_y,driving_machine_monitor.path_curvature,driving_machine_monitor.path_distance,driver_demands.steering
-0.326116068,34.28391903,0.008215062,-3.101890915,57.47036312,197.5343263,0.001193088,-0.191120875,0.229885365
-0.3278727,34.2032888,0.008291011,-3.101339523,57.81343838,197.545152,0.001210607,-0.189643959,0.232013682
-0.329591121,34.1227291,0.008366912,-3.100783259,58.15570441,197.5560839,0.001228085,-0.188191075,0.234182111
-0.331277384,34.04242811,0.008442869,-3.100221803,58.49721847,197.5671419,0.001245525,-0.186745272,0.236346501
-0.332946898,33.9624947,0.008518963,-3.099654771,58.83786676,197.5783179,0.001262921,-0.185311427,0.238493299
-0.334615136,33.8829375,0.008595216,-3.099081899,59.17771083,197.5896034,0.001280277,-0.183900626,0.240618637
-0.336289184,33.8036904,0.008671602,-3.098503153,59.51681266,197.6010256,0.001297596,-0.18248857,0.242743066
-0.337964879,33.72466348,0.008748082,-3.097918714,59.85505843,197.6125624,0.001314871,-0.181094571,0.244893105
-0.339630149,33.64579051,0.008824649,-3.097328861,60.19256945,197.6242143,0.001332109,-0.179723536,0.24705699
-0.341271939,33.56705176,0.008901329,-3.096733819,60.52922689,197.6360069,0.001349304,-0.178347423,0.249241125
-0.342882341,33.48846884,0.008978171,-3.096133667,60.8650927,197.6479144,0.001366458,-0.176995464,0.251443443
-0.34446074,33.41008235,0.009055222,-3.095528326,61.20022882,197.6599429,0.001383576,-0.175664912,0.253660024
-0.346014551,33.33188469,0.009132494,-3.094917636,61.53451478,197.6721124,0.001400755,-0.174332699,0.255914939
-0.347557266,33.25363848,0.009209889,-3.094301541,61.86801405,197.6843996,0.001419119,-0.173024976,0.258171028
-0.349084674,33.17524662,0.009287262,-3.093680155,62.20078853,197.6968115,0.001438718,-0.171738074,0.260440974
-0.350584006,33.0967929,0.009364541,-3.093053554,62.53271271,197.709367,0.001458388,-0.170449628,0.262730608
-0.352048266,33.01844238,0.009441763,-3.092421642,62.86384787,197.7220433,0.001478011,-0.169185573,0.265034171
-0.353481621,32.94035005,0.009519023,-3.091784158,63.19425702,197.7348457,0.001497593,-0.167944161,0.267353217
-0.354896065,32.86260083,0.009596404,-3.0911408,63.52381558,197.7477971,0.001517125,-0.166698353,0.269688899
-0.356303477,32.78519431,0.009673946,-3.090491368,63.85259043,197.7608727,0.001536611,-0.165476096,0.272014437
-0.357708904,32.70806973,0.009751645,-3.08983585,64.18058505,197.7740736,0.001556052,-0.164277297,0.274336965
-0.359108634,32.63115096,0.009829482,-3.089174401,64.50786538,197.7874307,0.001575452,-0.163074972,0.276668651
-0.360493088,32.55438607,0.00990745,-3.088507239,64.83430672,197.8009159,0.001594802,-0.16189319,0.279020116
-0.361852362,32.47776415,0.00998557,-3.087834525,65.1599747,197.8145297,0.001614107,-0.160735715,0.281395632
-0.363180932,32.40130797,0.010063877,-3.087156285,65.48493478,197.8282949,0.001633371,-0.159583809,0.283830108
-0.364479012,32.32505304,0.010142412,-3.086472423,65.80905884,197.8421992,0.001652586,-0.158445341,0.286278239
-0.36575088,32.2490269,0.010221199,-3.085782777,66.13241395,197.856235,0.001671756,-0.157331783,0.288733339
-0.367001823,32.17323814,0.010300247,-3.085087209,66.4550678,197.8704136,0.001690919,-0.156235527,0.291192753
-0.368237098,32.09764302,0.010379528,-3.084385663,66.77689018,197.8847457,0.001711441,-0.155141169,0.293658962
-0.369462824,32.02202061,0.01045894,-3.083678256,67.09795008,197.8992123,0.001734497,-0.154071726,0.296139318
-0.370669079,31.94628504,0.010538349,-3.082965231,67.41824791,197.9138144,0.001757945,-0.153027272,0.298650048
-0.371840771,31.87051851,0.010617699,-3.082246702,67.73784887,197.9285795,0.001781344,-0.151984765,0.301226144
-0.37297173,31.79487671,0.010697031,-3.081522525,68.056618,197.9434872,0.001804683,-0.150959354,0.303831718
-0.374068775,31.71949947,0.010776427,-3.080792341,68.37462338,197.958534,0.001827968,-0.149958532,0.306442722
-0.375146898,31.64445443,0.010855956,-3.080055758,68.6919357,197.9737278,0.001851204,-0.148978392,0.309045663
-0.376219922,31.56972782,0.010935637,-3.07931253,69.00841936,197.9890875,0.00187438,-0.147993977,0.311638786
-0.377293081,31.49525484,0.011015458,-3.078562648,69.32414751,198.0045901,0.001897502,-0.147032602,0.314232107
-0.378361577,31.42096587,0.011095403,-3.077806295,69.63912286,198.0202367,0.00192057,-0.146094344,0.316840838
-0.379414889,31.34682179,0.011175478,-3.077043702,69.95341725,198.0360418,0.00194359,-0.145169667,0.31947674
-0.38044335,31.2728238,0.011255715,-3.076275013,70.26689092,198.0520109,0.001966551,-0.144247407,0.322154644
-0.381442884,31.19900042,0.011336158,-3.075500206,70.57961636,198.0681274,0.001989457,-0.14334916,0.32487999
-0.382415761,31.12538465,0.011416845,-3.074719125,70.89159501,198.0843921,0.00201231,-0.142475037,0.327619536
-0.383368051,31.05199563,0.011497791,-3.073931566,71.20289999,198.1008209,0.002035115,-0.14161402,0.330365003
-0.38430685,30.97881648,0.011578984,-3.073137371,71.51338924,198.1174166,0.002058059,-0.140756543,0.333113849
-0.385238338,30.90573817,0.011660363,-3.07233653,71.82313757,198.1341637,0.002083194,-0.139922774,0.335870347
-0.386158093,30.83271137,0.011741855,-3.071529159,72.13214635,198.1510633,0.002110996,-0.139112679,0.338646238
-0.387056774,30.7597698,0.011823433,-3.070715353,72.4404895,198.1681268,0.002139133,-0.138320311,0.341447376
-0.387928868,30.68698754,0.011905123,-3.069895076,72.74801907,198.1853669,0.002167198,-0.137525857,0.344270013
-0.388776329,30.61443342,0.011986972,-3.069068155,73.054811,198.2027637,0.002195199,-0.13675433,0.347104501
-0.389606623,30.54214036,0.012069012,-3.068234365,73.36086713,198.2203185,0.002223135,-0.136005329,0.349941925
-0.390427678,30.47009959,0.012151241,-3.067393538,73.66618982,198.2380327,0.002251006,-0.135278406,0.352796922
-0.391243295,30.39827675,0.012233637,-3.066545626,73.97085641,198.2559369,0.00227882,-0.134548292,0.355668804
-0.392051679,30.32663623,0.012316177,-3.065690684,74.27471766,198.2740053,0.002306562,-0.13383317,0.358552219
-0.392847579,30.2551595,0.012398854,-3.064828808,74.57785172,198.292237,0.00233424,-0.133139404,0.361453488
-0.393625901,30.18384948,0.012481678,-3.06396005,74.88026008,198.3106333,0.002361854,-0.132467082,0.364374243
