Gyro.gyro_X,Gyro.gyro_Y,Vehicle_States.lateral_vel_wrt_road,Vehicle_States.longitudinal_vel_wrt_road,Vehicle_States.roll_angle,Vehicle_States.yaw_angle,Vehicle_States.side_slip,driving_machine_monitor.path_x,driving_machine_monitor.path_y,driving_machine_monitor.path_curvature,driving_machine_monitor.path_distance,driver_demands.steering,driver_demands.throttle
14.45642802,2.12265E-05,4.79898E-05,9.960266444,-5.05302E-06,-5.68838E-06,4.81813E-06,-12.64569062,0,0,-6.75168E-06,7.31645E-05,8.665994233
14.5560319,2.1136E-05,4.80205E-05,9.960509452,-5.05292E-06,-5.68196E-06,4.82109E-06,-12.74529228,0,0,-6.64955E-06,7.32314E-05,8.665127913
14.65563821,2.10465E-05,4.80497E-05,9.960751629,-5.05287E-06,-5.67541E-06,4.8239E-06,-12.84489638,0,0,-6.5481E-06,7.32942E-05,8.664253928
14.75524693,2.09578E-05,4.80774E-05,9.960993001,-5.05285E-06,-5.66873E-06,4.82657E-06,-12.94450291,0,0,-6.44734E-06,7.33531E-05,8.663374244
14.85485807,2.08701E-05,4.81037E-05,9.961233687,-5.05285E-06,-5.66193E-06,4.82909E-06,-13.04411186,0,0,-6.34729E-06,7.34085E-05,8.662488164
14.95447161,2.07833E-05,4.81285E-05,9.961473779,-5.05288E-06,-5.65501E-06,4.83147E-06,-13.14372323,0,0,-6.24795E-06,7.34604E-05,8.661593412
15.05408754,2.06975E-05,4.8152E-05,9.961713259,-5.05293E-06,-5.64798E-06,4.83371E-06,-13.24333701,0,0,-6.14933E-06,7.35094E-05,8.660688453
15.15370587,2.06126E-05,4.81742E-05,9.961952023,-5.05299E-06,-5.64085E-06,4.83582E-06,-13.34295318,0,0,-6.05144E-06,7.35554E-05,8.659773902
15.25332658,2.05285E-05,4.8195E-05,9.962189975,-5.05307E-06,-5.63362E-06,4.83779E-06,-13.44257175,0,0,-5.95429E-06,7.35985E-05,8.658851884
15.35294967,2.04454E-05,4.82146E-05,9.962427105,-5.05315E-06,-5.62629E-06,4.83965E-06,-13.54219271,0,0,-5.85789E-06,7.36388E-05,8.657924142
15.45257512,2.03632E-05,4.82331E-05,9.962663484,-5.05324E-06,-5.61888E-06,4.84138E-06,-13.64181604,0,0,-5.76224E-06,7.36763E-05,8.656990689
15.55220293,2.0282E-05,4.82504E-05,9.962899185,-5.05334E-06,-5.61139E-06,4.843E-06,-13.74144174,0,0,-5.66734E-06,7.37115E-05,8.656050112
15.6518331,2.02016E-05,4.82665E-05,9.963134216,-5.05343E-06,-5.60381E-06,4.84451E-06,-13.84106979,0,0,-5.57321E-06,7.37443E-05,8.655101079
15.75146562,2.01221E-05,4.82817E-05,9.963368515,-5.05352E-06,-5.59617E-06,4.84592E-06,-13.9407002,0,0,-5.47986E-06,7.37751E-05,8.654143602
15.85110047,2.00435E-05,4.82959E-05,9.963602006,-5.0536E-06,-5.58846E-06,4.84723E-06,-14.04033296,0,0,-5.38728E-06,7.38038E-05,8.653178976
15.95073765,1.99658E-05,4.83091E-05,9.963834661,-5.05369E-06,-5.58068E-06,4.84844E-06,-14.13996805,0,0,-5.29548E-06,7.38303E-05,8.652208609
16.05037716,1.9889E-05,4.83215E-05,9.964066517,-5.05376E-06,-5.57284E-06,4.84957E-06,-14.23960547,0,0,-5.20447E-06,7.38549E-05,8.651232878
16.15001898,1.98131E-05,4.8333E-05,9.964297627,-5.05383E-06,-5.56495E-06,4.85062E-06,-14.33924521,0,0,-5.11425E-06,7.38776E-05,8.650251017
16.24966311,1.97381E-05,4.83438E-05,9.96452801,-5.05389E-06,-5.557E-06,4.85159E-06,-14.43888727,0,0,-5.02483E-06,7.38986E-05,8.649262009
16.34930954,1.9664E-05,4.83538E-05,9.964757632,-5.05394E-06,-5.54901E-06,4.85248E-06,-14.53853162,0,0,-4.9362E-06,7.3918E-05,8.648265597
16.44895826,1.95908E-05,4.83631E-05,9.964986437,-5.05399E-06,-5.54097E-06,4.85331E-06,-14.63817828,0,0,-4.84838E-06,7.39356E-05,8.647262515
16.54860926,1.95184E-05,4.83718E-05,9.965214392,-5.05403E-06,-5.53288E-06,4.85407E-06,-14.73782722,0,0,-4.76137E-06,7.39518E-05,8.646253832
16.64826254,1.94469E-05,4.838E-05,9.965441512,-5.05406E-06,-5.52476E-06,4.85477E-06,-14.83747844,0,0,-4.67516E-06,7.39661E-05,8.645240077
16.74791809,1.93763E-05,4.83875E-05,9.965667831,-5.05408E-06,-5.51661E-06,4.85542E-06,-14.93713193,0,0,-4.58978E-06,7.39791E-05,8.644220934
16.8475759,1.93066E-05,4.83946E-05,9.96589337,-5.0541E-06,-5.50842E-06,4.85602E-06,-15.03678769,0,0,-4.5052E-06,7.39905E-05,8.643195714
16.94723596,1.92377E-05,4.84012E-05,9.966118115,-5.05411E-06,-5.5002E-06,4.85657E-06,-15.1364457,0,0,-4.42145E-06,7.40004E-05,8.642164095
17.04689826,1.91697E-05,4.84073E-05,9.966342025,-5.05412E-06,-5.49195E-06,4.85708E-06,-15.23610596,0,0,-4.33852E-06,7.40091E-05,8.641126461
17.14656279,1.91026E-05,4.8413E-05,9.966565072,-5.05413E-06,-5.48368E-06,4.85754E-06,-15.33576845,0,0,-4.25642E-06,7.40162E-05,8.640083593
17.24622956,1.90363E-05,4.84183E-05,9.966787254,-5.05413E-06,-5.47539E-06,4.85797E-06,-15.43543318,0,0,-4.17515E-06,7.40219E-05,8.639036043
17.34589854,1.8971E-05,4.84233E-05,9.967008594,-5.05414E-06,-5.46708E-06,4.85836E-06,-15.53510013,0,0,-4.09471E-06,7.40261E-05,8.637983788
17.44556973,1.89064E-05,4.8428E-05,9.96722911,-5.05414E-06,-5.45875E-06,4.85872E-06,-15.63476929,0,0,-4.0151E-06,7.40289E-05,8.636926424
17.54524312,1.88428E-05,4.84323E-05,9.967448797,-5.05415E-06,-5.45041E-06,4.85904E-06,-15.73444066,0,0,-3.93633E-06,7.40305E-05,8.635863671
17.6449187,1.878E-05,4.84363E-05,9.96766763,-5.05416E-06,-5.44205E-06,4.85934E-06,-15.83411423,0,0,-3.8584E-06,7.40305E-05,8.634795714
17.74459647,1.8718E-05,4.844E-05,9.967885585,-5.05418E-06,-5.43369E-06,4.85961E-06,-15.93378998,0,0,-3.7813E-06,7.40293E-05,8.633723108
17.84427641,1.8657E-05,4.84435E-05,9.968102653,-5.0542E-06,-5.42531E-06,4.85985E-06,-16.03346792,0,0,-3.70505E-06,7.40267E-05,8.632646362
17.94395852,1.85968E-05,4.84467E-05,9.968318848,-5.05422E-06,-5.41693E-06,4.86007E-06,-16.13314803,0,0,-3.62964E-06,7.40226E-05,8.631565624
18.04364278,1.85374E-05,4.84497E-05,9.968534183,-5.05426E-06,-5.40855E-06,4.86026E-06,-16.2328303,0,0,-3.55508E-06,7.40173E-05,8.630480709
18.1433292,1.84789E-05,4.84524E-05,9.96874866,-5.0543E-06,-5.40017E-06,4.86043E-06,-16.33251472,0,0,-3.48137E-06,7.40105E-05,8.62939142
18.24301775,1.84212E-05,4.84549E-05,9.968962263,-5.05436E-06,-5.39178E-06,4.86057E-06,-16.43220129,0,0,-3.4085E-06,7.40025E-05,8.628297844
18.34270844,1.83644E-05,4.84571E-05,9.969174974,-5.05442E-06,-5.3834E-06,4.8607E-06,-16.53189,0,0,-3.33648E-06,7.39931E-05,8.627200365
18.44240125,1.83084E-05,4.84592E-05,9.969386783,-5.0545E-06,-5.37503E-06,4.8608E-06,-16.63158084,0,0,-3.26532E-06,7.39824E-05,8.626099422
18.54209617,1.82533E-05,4.8461E-05,9.969597696,-5.05459E-06,-5.36666E-06,4.86088E-06,-16.7312738,0,0,-3.195E-06,7.39704E-05,8.624995241
18.6417932,1.8199E-05,4.84626E-05,9.969807723,-5.05469E-06,-5.3583E-06,4.86093E-06,-16.83096887,0,0,-3.12553E-06,7.39569E-05,8.623887792
18.74149232,1.81456E-05,4.84639E-05,9.970016868,-5.05481E-06,-5.34995E-06,4.86097E-06,-16.93066604,0,0,-3.05692E-06,7.39423E-05,8.622776965
18.84119353,1.8093E-05,4.84651E-05,9.970225122,-5.05494E-06,-5.34161E-06,4.86098E-06,-17.03036531,0,0,-2.98916E-06,7.39264E-05,8.621662802
18.94089682,1.80412E-05,4.8466E-05,9.970432472,-5.05509E-06,-5.33329E-06,4.86097E-06,-17.13006666,0,0,-2.92225E-06,7.39091E-05,8.62054557
19.04060218,1.79902E-05,4.84667E-05,9.97063891,-5.05525E-06,-5.32498E-06,4.86094E-06,-17.22977009,0,0,-2.85619E-06,7.38907E-05,8.619425623
19.1403096,1.79401E-05,4.84672E-05,9.970844436,-5.05543E-06,-5.31669E-06,4.86089E-06,-17.32947558,0,0,-2.79098E-06,7.38709E-05,8.618303212
19.24001907,1.78908E-05,4.84674E-05,9.971049058,-5.05562E-06,-5.30842E-06,4.86081E-06,-17.42918314,0,0,-2.72663E-06,7.385E-05,8.617178399
19.33973058,1.78422E-05,4.84674E-05,9.97125278,-5.05583E-06,-5.30018E-06,4.86071E-06,-17.52889274,0,0,-2.66312E-06,7.38278E-05,8.616051146
19.43944412,1.77945E-05,4.84671E-05,9.971455598,-5.05605E-06,-5.29196E-06,4.86059E-06,-17.62860439,0,0,-2.60046E-06,7.38045E-05,8.614921483
19.53915968,1.77477E-05,4.84667E-05,9.971657505,-5.05629E-06,-5.28376E-06,4.86044E-06,-17.72831806,0,0,-2.53864E-06,7.37801E-05,8.613789592
19.63887727,1.77016E-05,4.84659E-05,9.971858491,-5.05655E-06,-5.27559E-06,4.86027E-06,-17.82803376,0,0,-2.47767E-06,7.37544E-05,8.612655751
19.73859685,1.76563E-05,4.8465E-05,9.972058557,-5.05682E-06,-5.26745E-06,4.86008E-06,-17.92775148,0,0,-2.41755E-06,7.37278E-05,8.611520196
19.83831843,1.76117E-05,4.84637E-05,9.972257707,-5.05711E-06,-5.25934E-06,4.85986E-06,-18.0274712,0,0,-2.35826E-06,7.37E-05,8.610383037
19.938042,1.7568E-05,4.84623E-05,9.972455944,-5.05741E-06,-5.25127E-06,4.85961E-06,-18.12719291,0,0,-2.29981E-06,7.36711E-05,8.609244288
20.03776755,1.75251E-05,4.84605E-05,9.972653269,-5.05772E-06,-5.24322E-06,4.85934E-06,-18.22691661,0,0,-2.2422E-06,7.36413E-05,8.60810398
20.13749506,1.74829E-05,4.84585E-05,9.972849676,-5.05805E-06,-5.23521E-06,4.85905E-06,-18.32664229,0,0,-2.18542E-06,7.36104E-05,8.606962237
20.23722454,1.74415E-05,4.84563E-05,9.97304516,-5.05839E-06,-5.22725E-06,4.85873E-06,-18.42636994,0,0,-2.12947E-06,7.35787E-05,8.60581927
20.33695596,1.74008E-05,4.84538E-05,9.973239718,-5.05875E-06,-5.21931E-06,4.85838E-06,-18.52609954,0,0,-2.07434E-06,7.35459E-05,8.604675285
20.43668933,1.73609E-05,4.84511E-05,9.973433353,-5.05911E-06,-5.21142E-06,4.85801E-06,-18.6258311,0,0,-2.02004E-06,7.35123E-05,8.603530408
20.53642463,1.73217E-05,4.8448E-05,9.97362607,-5.05949E-06,-5.20357E-06,4.85762E-06,-18.7255646,0,0,-1.96655E-06,7.34779E-05,8.602384686
20.63616185,1.72833E-05,4.84448E-05,9.973817868,-5.05988E-06,-5.19577E-06,4.8572E-06,-18.82530002,0,0,-1.91388E-06,7.34425E-05,8.601238153
20.73590098,1.72456E-05,4.84413E-05,9.974008745,-5.06027E-06,-5.188E-06,4.85675E-06,-18.92503737,0,0,-1.86202E-06,7.34065E-05,8.600090898
20.83564202,1.72087E-05,4.84375E-05,9.974198698,-5.06068E-06,-5.18029E-06,4.85628E-06,-19.02477664,0,0,-1.81097E-06,7.33697E-05,8.598943076
20.93538495,1.71724E-05,4.84335E-05,9.974387724,-5.0611E-06,-5.17262E-06,4.85578E-06,-19.12451781,0,0,-1.76072E-06,7.33321E-05,8.597794858
21.03512977,1.71369E-05,4.84292E-05,9.974575825,-5.06152E-06,-5.165E-06,4.85526E-06,-19.22426087,0,0,-1.71126E-06,7.32939E-05,8.596646369
21.13487647,1.71021E-05,4.84247E-05,9.974763003,-5.06195E-06,-5.15742E-06,4.85472E-06,-19.32400582,0,0,-1.6626E-06,7.3255E-05,8.595497671
21.23462503,1.70679E-05,4.842E-05,9.974949261,-5.06239E-06,-5.1499E-06,4.85416E-06,-19.42375264,0,0,-1.61472E-06,7.32156E-05,8.594348804
21.33437545,1.70345E-05,4.8415E-05,9.975134597,-5.06283E-06,-5.14243E-06,4.85357E-06,-19.52350133,0,0,-1.56762E-06,7.31755E-05,8.593199836
21.43412772,1.70017E-05,4.84098E-05,9.975319009,-5.06328E-06,-5.13501E-06,4.85296E-06,-19.62325188,0,0,-1.5213E-06,7.31349E-05,8.592050881
21.53388183,1.69697E-05,4.84044E-05,9.975502496,-5.06373E-06,-5.12765E-06,4.85232E-06,-19.72300428,0,0,-1.47576E-06,7.30938E-05,8.590902074
21.63363777,1.69382E-05,4.83987E-05,9.975685058,-5.06419E-06,-5.12034E-06,4.85167E-06,-19.82275851,0,0,-1.43097E-06,7.30522E-05,8.589753529
21.73339552,1.69075E-05,4.83929E-05,9.975866698,-5.06465E-06,-5.11309E-06,4.851E-06,-19.92251458,0,0,-1.38695E-06,7.30103E-05,8.588605318
21.8331551,1.68774E-05,4.83869E-05,9.976047417,-5.06511E-06,-5.10589E-06,4.85031E-06,-20.02227246,0,0,-1.34368E-06,7.29678E-05,8.587457484
21.93291647,1.68479E-05,4.83806E-05,9.976227216,-5.06558E-06,-5.09875E-06,4.84959E-06,-20.12203216,0,0,-1.30116E-06,7.2925E-05,8.586310081
22.03267964,1.68191E-05,4.83742E-05,9.976406093,-5.06604E-06,-5.09167E-06,4.84887E-06,-20.22179366,0,0,-1.25938E-06,7.28818E-05,8.585163196
22.13244459,1.67909E-05,4.83677E-05,9.976584049,-5.06651E-06,-5.08465E-06,4.84812E-06,-20.32155695,0,0,-1.21833E-06,7.28383E-05,8.584016935
22.23221132,1.67633E-05,4.83609E-05,9.976761082,-5.06698E-06,-5.07769E-06,4.84736E-06,-20.42132203,0,0,-1.17802E-06,7.27946E-05,8.5828714
22.33197981,1.67363E-05,4.8354E-05,9.976937196,-5.06745E-06,-5.07078E-06,4.84658E-06,-20.52108887,0,0,-1.13843E-06,7.27505E-05,8.58172666
22.43175006,1.671E-05,4.83469E-05,9.977112391,-5.06792E-06,-5.06394E-06,4.84579E-06,-20.62085749,0,0,-1.09955E-06,7.27063E-05,8.580582765
22.53152205,1.66842E-05,4.83397E-05,9.977286669,-5.06839E-06,-5.05716E-06,4.84498E-06,-20.72062786,0,0,-1.06139E-06,7.26618E-05,8.579439763
22.63129579,1.66591E-05,4.83324E-05,9.97746003,-5.06886E-06,-5.05045E-06,4.84416E-06,-20.82039998,0,0,-1.02393E-06,7.26171E-05,8.57829772
22.73107125,1.66345E-05,4.83249E-05,9.977632474,-5.06932E-06,-5.04379E-06,4.84333E-06,-20.92017383,0,0,-9.87168E-07,7.25724E-05,8.577156722
22.83084843,1.66105E-05,4.83174E-05,9.977804,-5.06979E-06,-5.0372E-06,4.84249E-06,-21.01994941,0,0,-9.51098E-07,7.25273E-05,8.576016857
22.93062733,1.6587E-05,4.83097E-05,9.977974611,-5.07026E-06,-5.03067E-06,4.84163E-06,-21.11972671,0,0,-9.15713E-07,7.24823E-05,8.574878193
23.03040792,1.65642E-05,4.83019E-05,9.978144309,-5.07072E-06,-5.02421E-06,4.84077E-06,-21.21950572,0,0,-8.81007E-07,7.24371E-05,8.573740781
23.13019021,1.65418E-05,4.8294E-05,9.978313094,-5.07118E-06,-5.01781E-06,4.8399E-06,-21.31928644,0,0,-8.46971E-07,7.23918E-05,8.572604666
23.22997418,1.65201E-05,4.8286E-05,9.978480968,-5.07164E-06,-5.01147E-06,4.83902E-06,-21.41906884,0,0,-8.13601E-07,7.23465E-05,8.571469904
23.32975983,1.64988E-05,4.8278E-05,9.97864793,-5.0721E-06,-5.0052E-06,4.83813E-06,-21.51885292,0,0,-7.80889E-07,7.23011E-05,8.570336567
23.42954714,1.64781E-05,4.82699E-05,9.978813982,-5.07256E-06,-4.999E-06,4.83724E-06,-21.61863868,0,0,-7.48829E-07,7.22557E-05,8.569204728
23.5293361,1.6458E-05,4.82617E-05,9.978979124,-5.07301E-06,-4.99286E-06,4.83634E-06,-21.7184261,0,0,-7.17414E-07,7.22103E-05,8.568074454
23.62912672,1.64383E-05,4.82535E-05,9.97914336,-5.07346E-06,-4.98678E-06,4.83543E-06,-21.81821518,0,0,-6.86637E-07,7.21648E-05,8.566945795
23.72891897,1.64192E-05,4.82452E-05,9.97930669,-5.07391E-06,-4.98077E-06,4.83452E-06,-21.91800591,0,0,-6.56492E-07,7.21195E-05,8.565818797
23.82871285,1.64005E-05,4.82369E-05,9.979469116,-5.07436E-06,-4.97483E-06,4.83361E-06,-22.01779827,0,0,-6.26971E-07,7.2074E-05,8.564693509
23.92850835,1.63824E-05,4.82285E-05,9.979630638,-5.07481E-06,-4.96895E-06,4.83269E-06,-22.11759225,0,0,-5.98068E-07,7.20288E-05,8.563569992
24.02830546,1.63647E-05,4.82201E-05,9.979791257,-5.07525E-06,-4.96314E-06,4.83177E-06,-22.21738786,0,0,-5.69777E-07,7.19834E-05,8.562448309
24.12810417,1.63476E-05,4.82117E-05,9.979950976,-5.07569E-06,-4.9574E-06,4.83085E-06,-22.31718508,0,0,-5.42091E-07,7.19382E-05,8.561328523
24.22790447,1.63309E-05,4.82032E-05,9.980109796,-5.07613E-06,-4.95172E-06,4.82993E-06,-22.41698389,0,0,-5.15002E-07,7.18931E-05,8.560210684
24.32770636,1.63147E-05,4.81947E-05,9.980267718,-5.07657E-06,-4.94611E-06,4.829E-06,-22.5167843,0,0,-4.88505E-07,7.18479E-05,8.559094837
24.42750982,1.62989E-05,4.81863E-05,9.980424745,-5.077E-06,-4.94056E-06,4.82808E-06,-22.61658629,0,0,-4.62592E-07,7.1803E-05,8.557981028
24.52731485,1.62836E-05,4.81778E-05,9.980580877,-5.07743E-06,-4.93509E-06,4.82715E-06,-22.71638986,0,0,-4.37258E-07,7.17581E-05,8.556869308
24.62712144,1.62688E-05,4.81693E-05,9.980736117,-5.07786E-06,-4.92967E-06,4.82622E-06,-22.81619499,0,0,-4.12494E-07,7.17133E-05,8.555759736
24.72692957,1.62544E-05,4.81608E-05,9.980890466,-5.07829E-06,-4.92433E-06,4.8253E-06,-22.91600167,0,0,-3.88295E-07,7.16687E-05,8.554652366
24.82673925,1.62404E-05,4.81523E-05,9.981043925,-5.07872E-06,-4.91905E-06,4.82437E-06,-23.0158099,0,0,-3.64653E-07,7.16241E-05,8.553547249
24.92655045,1.62269E-05,4.81438E-05,9.981196497,-5.07914E-06,-4.91383E-06,4.82345E-06,-23.11561967,0,0,-3.41563E-07,7.15798E-05,8.552444428
25.02636317,1.62138E-05,4.81353E-05,9.981348184,-5.07956E-06,-4.90868E-06,4.82253E-06,-23.21543097,0,0,-3.19017E-07,7.15355E-05,8.551343945
25.12617741,1.62011E-05,4.81268E-05,9.981498987,-5.07998E-06,-4.9036E-06,4.8216E-06,-23.31524379,0,0,-2.97009E-07,7.14914E-05,8.550245847
25.22599315,1.61888E-05,4.81184E-05,9.981648908,-5.0804E-06,-4.89859E-06,4.82069E-06,-23.41505813,0,0,-2.75532E-07,7.14475E-05,8.549150185
25.32581038,1.61769E-05,4.81099E-05,9.98179795,-5.08082E-06,-4.89363E-06,4.81977E-06,-23.51487396,0,0,-2.5458E-07,7.14037E-05,8.548057009
25.42562911,1.61654E-05,4.81015E-05,9.981946113,-5.08123E-06,-4.88875E-06,4.81885E-06,-23.61469129,0,0,-2.34145E-07,7.13602E-05,8.546966366
25.5254493,1.61544E-05,4.80931E-05,9.982093401,-5.08165E-06,-4.88393E-06,4.81794E-06,-23.7145101,0,0,-2.14223E-07,7.13166E-05,8.545878296
25.62527097,1.61437E-05,4.80848E-05,9.982239815,-5.08206E-06,-4.87917E-06,4.81703E-06,-23.81433039,0,0,-1.94804E-07,7.12734E-05,8.544792841
25.7250941,1.61334E-05,4.80764E-05,9.982385358,-5.08247E-06,-4.87448E-06,4.81612E-06,-23.91415215,0,0,-1.75885E-07,7.12304E-05,8.543710041
25.82491867,1.61234E-05,4.80681E-05,9.982530032,-5.08287E-06,-4.86986E-06,4.81522E-06,-24.01397537,0,0,-1.57457E-07,7.11875E-05,8.542629941
25.92474469,1.61138E-05,4.80598E-05,9.982673838,-5.08328E-06,-4.8653E-06,4.81432E-06,-24.11380003,0,0,-1.39514E-07,7.11449E-05,8.541552586
26.02457215,1.61046E-05,4.80515E-05,9.982816779,-5.08368E-06,-4.8608E-06,4.81342E-06,-24.21362614,0,0,-1.22051E-07,7.11024E-05,8.540478018
26.12440103,1.60958E-05,4.80433E-05,9.982958858,-5.08409E-06,-4.85637E-06,4.81253E-06,-24.31345368,0,0,-1.05059E-07,7.10602E-05,8.539406275
26.22423132,1.60873E-05,4.80351E-05,9.983100076,-5.08449E-06,-4.852E-06,4.81164E-06,-24.41328265,0,0,-8.8533E-08,7.10182E-05,8.538337396
26.32406303,1.60791E-05,4.80269E-05,9.983240436,-5.08489E-06,-4.84769E-06,4.81075E-06,-24.51311303,0,0,-7.2467E-08,7.09763E-05,8.537271416
26.42389613,1.60713E-05,4.80187E-05,9.983379941,-5.08528E-06,-4.84345E-06,4.80987E-06,-24.61294482,0,0,-5.6853E-08,7.09348E-05,8.536208374
26.52373062,1.60638E-05,4.80106E-05,9.983518592,-5.08568E-06,-4.83927E-06,4.80899E-06,-24.71277801,0,0,-4.1687E-08,7.08934E-05,8.535148309
26.6235665,1.60566E-05,4.80026E-05,9.983656392,-5.08607E-06,-4.83515E-06,4.80811E-06,-24.81261258,0,0,-2.696E-08,7.08524E-05,8.53409126
26.72340375,1.60498E-05,4.79945E-05,9.983793343,-5.08646E-06,-4.8311E-06,4.80724E-06,-24.91244854,0,0,-1.2667E-08,7.08116E-05,8.533037261
26.82324236,1.60433E-05,4.79865E-05,9.983929448,-5.08685E-06,-4.82711E-06,4.80638E-06,-25.01228587,0,0,0,7.07709E-05,8.531986345
26.92308233,1.6037E-05,4.79786E-05,9.98406471,-5.08724E-06,-4.82318E-06,4.80551E-06,-25.11212457,0,0,1.4642E-08,7.07306E-05,8.530938546
27.02292365,1.60311E-05,4.79706E-05,9.984199131,-5.08763E-06,-4.81931E-06,4.80466E-06,-25.21196462,0,0,2.7671E-08,7.06904E-05,8.529893895
27.12276631,1.60255E-05,4.79628E-05,9.984332714,-5.08801E-06,-4.8155E-06,4.8038E-06,-25.31180602,0,0,4.0292E-08,7.06507E-05,8.528852427
27.2226103,1.60202E-05,4.79549E-05,9.98446546,-5.08839E-06,-4.81175E-06,4.80295E-06,-25.41164876,0,0,5.2509E-08,7.06112E-05,8.527814175
27.32245562,1.60151E-05,4.79471E-05,9.984597374,-5.08877E-06,-4.80806E-06,4.80211E-06,-25.51149284,0,0,6.4331E-08,7.0572E-05,8.52677917
27.42230225,1.60104E-05,4.79394E-05,9.984728457,-5.08915E-06,-4.80444E-06,4.80127E-06,-25.61133823,0,0,7.5763E-08,7.05331E-05,8.525747441
27.52215019,1.60059E-05,4.79317E-05,9.984858711,-5.08952E-06,-4.80087E-06,4.80043E-06,-25.71118494,0,0,8.681E-08,7.04944E-05,8.524719017
27.62199942,1.60017E-05,4.7924E-05,9.984988141,-5.08989E-06,-4.79736E-06,4.7996E-06,-25.81103295,0,0,9.748E-08,7.04562E-05,8.523693924
27.72184995,1.59977E-05,4.79164E-05,9.985116748,-5.09026E-06,-4.79391E-06,4.79878E-06,-25.91088226,0,0,1.07778E-07,7.04181E-05,8.522672193
27.82170175,1.5994E-05,4.79088E-05,9.985244535,-5.09063E-06,-4.79052E-06,4.79796E-06,-26.01073286,0,0,1.1771E-07,7.03803E-05,8.521653851
27.92155483,1.59906E-05,4.79013E-05,9.985371505,-5.09099E-06,-4.78719E-06,4.79715E-06,-26.11058475,0,0,1.27282E-07,7.0343E-05,8.520638925
28.02140918,1.59874E-05,4.78938E-05,9.985497661,-5.09135E-06,-4.78391E-06,4.79634E-06,-26.2104379,0,0,1.365E-07,7.03058E-05,8.51962744
28.12126478,1.59845E-05,4.78864E-05,9.985623005,-5.09171E-06,-4.78069E-06,4.79553E-06,-26.31029232,0,0,1.45371E-07,7.02692E-05,8.518619421
28.22112164,1.59818E-05,4.7879E-05,9.985747541,-5.09206E-06,-4.77753E-06,4.79474E-06,-26.410148,0,0,1.53899E-07,7.02326E-05,8.51761489
28.32097973,1.59793E-05,4.78717E-05,9.98587127,-5.09242E-06,-4.77443E-06,4.79394E-06,-26.51000493,0,0,1.62091E-07,7.01965E-05,8.516613873
28.42083906,1.5977E-05,4.78644E-05,9.985994196,-5.09276E-06,-4.77138E-06,4.79316E-06,-26.6098631,0,0,1.69953E-07,7.01608E-05,8.515616392
28.52069961,1.5975E-05,4.78572E-05,9.986116323,-5.09311E-06,-4.76839E-06,4.79238E-06,-26.7097225,0,0,1.7749E-07,7.01252E-05,8.514622471
28.62056138,1.59732E-05,4.78501E-05,9.986237651,-5.09345E-06,-4.76545E-06,4.7916E-06,-26.80958312,0,0,1.84709E-07,7.00902E-05,8.51363213
28.72042436,1.59716E-05,4.7843E-05,9.986358186,-5.09379E-06,-4.76256E-06,4.79083E-06,-26.90944496,0,0,1.91614E-07,7.00554E-05,8.512645389
28.82028855,1.59702E-05,4.78359E-05,9.986477929,-5.09413E-06,-4.75973E-06,4.79007E-06,-27.00930801,0,0,1.98211E-07,7.00209E-05,8.51166227
28.92015392,1.59691E-05,4.78289E-05,9.986596883,-5.09446E-06,-4.75696E-06,4.78931E-06,-27.10917226,0,0,2.04507E-07,6.99869E-05,8.510682791
29.02002048,1.59681E-05,4.7822E-05,9.986715052,-5.09479E-06,-4.75424E-06,4.78856E-06,-27.20903771,0,0,2.10506E-07,6.9953E-05,8.509706972
29.11988822,1.59673E-05,4.78151E-05,9.986832438,-5.09512E-06,-4.75157E-06,4.78782E-06,-27.30890434,0,0,2.16215E-07,6.99198E-05,8.508734832
29.21975713,1.59667E-05,4.78083E-05,9.986949044,-5.09544E-06,-4.74895E-06,4.78708E-06,-27.40877214,0,0,2.21637E-07,6.98866E-05,8.507766388
29.3196272,1.59663E-05,4.78016E-05,9.987064873,-5.09576E-06,-4.74638E-06,4.78635E-06,-27.50864112,0,0,2.2678E-07,6.9854E-05,8.506801657
29.41949842,1.59661E-05,4.77949E-05,9.987179929,-5.09607E-06,-4.74387E-06,4.78563E-06,-27.60851125,0,0,2.31648E-07,6.98217E-05,8.505840656
29.51937079,1.5966E-05,4.77883E-05,9.987294213,-5.09639E-06,-4.74141E-06,4.78491E-06,-27.70838254,0,0,2.36247E-07,6.97896E-05,8.504883401
29.6192443,1.59661E-05,4.77817E-05,9.987407731,-5.09669E-06,-4.73899E-06,4.7842E-06,-27.80825498,0,0,2.40581E-07,6.97581E-05,8.503929907
29.71911895,1.59664E-05,4.77752E-05,9.987520483,-0.000005097,-4.73663E-06,4.78349E-06,-27.90812856,0,0,2.44657E-07,6.97268E-05,8.50298019
29.81899471,1.59669E-05,4.77688E-05,9.987632473,-5.0973E-06,-4.73432E-06,4.7828E-06,-28.00800326,0,0,2.48479E-07,6.96959E-05,8.502034264
29.91887159,1.59675E-05,4.77625E-05,9.987743706,-5.0976E-06,-4.73205E-06,4.78211E-06,-28.10787909,0,0,2.52052E-07,6.96654E-05,8.501092144
30.01874958,1.59683E-05,4.77562E-05,9.987854182,-5.0979E-06,-4.72984E-06,4.78143E-06,-28.20775604,0,0,2.55382E-07,6.96352E-05,8.500153842
